timestamp,pod_name,container_name,cpu_actual,cpu_capped
2023-03-29 17:14:08.11713,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:08.11713,pod-thumbnailer-yrw2syxa,,0.2,0.2
2023-03-29 17:14:11.183532,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:11.183532,pod-thumbnailer-yrw2syxa,,0.2,0.2
2023-03-29 17:14:14.250776,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:14.250776,pod-thumbnailer-yrw2syxa,,0.3,0.3
2023-03-29 17:14:17.315937,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:17.315937,pod-thumbnailer-yrw2syxa,,0.3,0.3
2023-03-29 17:14:20.384374,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:20.384374,pod-thumbnailer-yrw2syxa,,0.447,0.447
2023-03-29 17:14:23.450287,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:23.450287,pod-thumbnailer-yrw2syxa,,0.447,0.447
2023-03-29 17:14:26.516421,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:26.516421,pod-thumbnailer-yrw2syxa,,0.566,0.566
2023-03-29 17:14:29.585203,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:29.585203,pod-thumbnailer-yrw2syxa,,0.566,0.566
2023-03-29 17:14:08.11713,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:11.183532,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:14.250776,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:17.315937,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:20.384374,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:23.450287,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:26.516421,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:29.585203,pod-dynamic-html-f29nkvax,,0.2,0.2
2023-03-29 17:14:32.650966,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:32.650966,pod-thumbnailer-yrw2syxa,,0.604,0.604
2023-03-29 17:14:35.756091,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:35.756091,pod-thumbnailer-yrw2syxa,,0.604,0.604
2023-03-29 17:14:38.822971,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:38.822971,pod-thumbnailer-yrw2syxa,,0.582,0.582
2023-03-29 17:14:41.890774,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:41.890774,pod-thumbnailer-yrw2syxa,,0.582,0.582
2023-03-29 17:14:44.955845,pod-compression-pc27ari0,,0.2,0.2
2023-03-29 17:14:44.955845,pod-thumbnailer-yrw2syxa,,0.313,0.313
