timestamp,node,function,pod,namespace,cores,requests,limits,community
2023-04-02 23:01:02.753829,ea-k3s-node-eu-west-1-1,"",slpa-algorithm-76cd7d9b97-g69pl,default,1,100,200,""
2023-04-02 23:01:02.955169,ea-k3s-node-eu-west-1-1,"",metrics-database-6c5586d74-kv2ct,kube-system,4,0,0,""
2023-04-02 23:01:03.154459,ea-k3s-node-eu-west-1-2,dynamic-html,dynamic-html-olvq1u6d,openfaas-fn,1,1000,1000,community-1
2023-04-02 23:01:03.354652,k3s-master,"",pod-autoscaler-76b6884b54-tr25v,kube-system,2,500,500,""
2023-04-02 23:01:03.554765,k3s-master,"",monitoring-747bdc64bc-x9rww,default,0,0,0,""
2023-04-02 23:01:03.755286,ea-k3s-node-eu-west-1-2,compression,compression-s8ubqapq,openfaas-fn,1,1000,1000,community-1
2023-04-02 23:01:03.95452,ea-k3s-node-eu-west-1-2,"",delay-discovery-4j5v2,default,0,0,0,""
2023-04-02 23:01:04.154885,k3s-master,"",community-1-7dddd9c85c-csw7b,openfaas-fn,1,200,200,""
2023-04-02 23:01:04.354481,ea-k3s-node-eu-west-1-1,"",svclb-traefik-sbhhx,kube-system,0,0,0,""
2023-04-02 23:01:04.55503,k3s-master,"",custom-metrics-apiserver-8586695c47-p6ztz,custom-metrics,5,200,200,""
2023-04-02 23:01:04.754642,ea-k3s-node-eu-west-1-3,"",delay-discovery-rkbcz,default,3,0,0,""
2023-04-02 23:01:04.955198,ea-k3s-node-eu-west-1-3,"",edge-system-controller-847d657d8b-cq9r9,kube-system,1,100,200,""
2023-04-02 23:01:09.964901,k3s-master,"",cpu-monitoring-7bbd5b549b-l4rwg,kube-system,16,0,0,""
2023-04-02 23:01:09.967317,k3s-master,"",metrics-server-c6799cf48-65xkk,kube-system,5,0,0,""
2023-04-02 23:01:09.969681,ea-k3s-node-eu-west-1-3,"",dispatcher-fsjgr,default,1,0,0,""
2023-04-02 23:01:09.972004,k3s-master,"",flannel-fixer-deployment-5c468f87f8-4dkvw,kube-system,1,0,0,""
2023-04-02 23:01:09.973297,k3s-master,"",traefik-7f48667fb9-5vkhl,kube-system,3,0,0,""
2023-04-02 23:01:09.975568,ea-k3s-node-eu-west-1-3,"",workload-5cb5f8bd4d-8ds4h,default,15,0,0,""
2023-04-02 23:01:09.978416,ea-k3s-node-eu-west-1-1,"",dispatcher-tfkfl,default,1,0,0,""
2023-04-02 23:01:09.979725,ea-k3s-node-eu-west-1-1,"",delay-discovery-l8lzw,default,0,0,0,""
2023-04-02 23:01:09.980987,k3s-master,"",local-path-provisioner-79c4646df5-j8frz,kube-system,1,0,0,""
2023-04-02 23:01:10.16136,ea-k3s-node-eu-west-1-2,thumbnailer,thumbnailer-8tye93oq,openfaas-fn,1,1000,1000,community-1
2023-04-02 23:01:10.362273,k3s-master,"",podscale-controller-57f68c67fc-p79jg,kube-system,3,100,200,""
2023-04-02 23:01:10.562903,k3s-master,"",svclb-traefik-hgbf6,kube-system,0,0,0,""
2023-04-02 23:01:10.760892,ea-k3s-node-eu-west-1-1,"",metrics-database-6c5586d74-kv2ct,kube-system,4,0,0,""
2023-04-02 23:01:10.961003,ea-k3s-node-eu-west-1-2,dynamic-html,dynamic-html-olvq1u6d,openfaas-fn,1,1000,1000,community-1
2023-04-02 23:01:11.161954,ea-k3s-node-eu-west-1-3,"",svclb-traefik-zvs8d,kube-system,0,0,0,""
2023-04-02 23:01:11.362837,ea-k3s-node-eu-west-1-1,"",slpa-algorithm-76cd7d9b97-g69pl,default,1,100,200,""
2023-04-02 23:01:11.560634,ea-k3s-node-eu-west-1-2,compression,compression-s8ubqapq,openfaas-fn,1,1000,1000,community-1
2023-04-02 23:01:11.76094,k3s-master,"",pod-autoscaler-76b6884b54-tr25v,kube-system,2,500,500,""
2023-04-02 23:01:11.961235,k3s-master,"",monitoring-747bdc64bc-x9rww,default,0,0,0,""
