timestamp,pod_name,container_name,cpu_actual,cpu_capped
2023-03-24 21:47:45.27058,pod-compression-1244ols7,,0.2,0.2
2023-03-24 21:47:45.27058,pod-dynamic-html-d725m69f,,0.2,0.2
2023-03-24 21:47:45.27058,pod-thumbnailer-3tvjzjpe,,0.2,0.2
2023-03-24 21:47:48.390015,pod-compression-1244ols7,,0.2,0.2
2023-03-24 21:47:48.390015,pod-dynamic-html-d725m69f,,0.2,0.2
2023-03-24 21:47:48.390015,pod-thumbnailer-3tvjzjpe,,0.2,0.2
2023-03-24 21:47:51.51339,pod-compression-1244ols7,,0.2,0.2
2023-03-24 21:47:51.51339,pod-dynamic-html-d725m69f,,0.3,0.3
2023-03-24 21:47:51.51339,pod-thumbnailer-3tvjzjpe,,0.2,0.2
2023-03-24 21:47:54.630719,pod-compression-1244ols7,,0.2,0.2
2023-03-24 21:47:54.630719,pod-dynamic-html-d725m69f,,0.3,0.3
2023-03-24 21:47:54.630719,pod-thumbnailer-3tvjzjpe,,0.2,0.2
2023-03-24 21:47:57.762566,pod-compression-37984eql,,0.2,0.2
2023-03-24 21:47:57.762566,pod-dynamic-html-5yyp8fyi,,0.232,0.232
2023-03-24 21:47:57.762566,pod-dynamic-html-d725m69f,,0.2,0.2
2023-03-24 21:47:57.762566,pod-dynamic-html-lpf51noe,,0.319,0.319
2023-03-24 21:47:57.762566,pod-thumbnailer-fhf8kq9u,,0.2,0.2
2023-03-24 21:47:45.27058,pod-compression-hy3plmkm,,0.2,0.2
2023-03-24 21:47:45.27058,pod-dynamic-html-jmxbouxs,,0.2,0.2
2023-03-24 21:47:48.390015,pod-compression-hy3plmkm,,0.2,0.2
2023-03-24 21:47:48.390015,pod-dynamic-html-jmxbouxs,,0.2,0.2
2023-03-24 21:47:51.51339,pod-compression-hy3plmkm,,0.2,0.2
2023-03-24 21:47:51.51339,pod-dynamic-html-jmxbouxs,,0.2,0.2
2023-03-24 21:47:54.630719,pod-compression-hy3plmkm,,0.2,0.2
2023-03-24 21:47:54.630719,pod-dynamic-html-jmxbouxs,,0.2,0.2
2023-03-24 21:47:45.27058,pod-compression-wn2dxkjq,,0.2,0.2
2023-03-24 21:47:45.27058,pod-dynamic-html-yxxvi8hv,,0.2,0.2
2023-03-24 21:47:45.27058,pod-thumbnailer-ypq5s0mi,,0.2,0.2
2023-03-24 21:47:48.390015,pod-compression-wn2dxkjq,,0.2,0.2
2023-03-24 21:47:48.390015,pod-dynamic-html-yxxvi8hv,,0.2,0.2
2023-03-24 21:47:48.390015,pod-thumbnailer-ypq5s0mi,,0.2,0.2
2023-03-24 21:47:51.51339,pod-compression-wn2dxkjq,,0.2,0.2
2023-03-24 21:47:51.51339,pod-dynamic-html-yxxvi8hv,,0.2,0.2
2023-03-24 21:47:51.51339,pod-thumbnailer-ypq5s0mi,,0.2,0.2
2023-03-24 21:47:54.630719,pod-compression-wn2dxkjq,,0.2,0.2
2023-03-24 21:47:54.630719,pod-dynamic-html-yxxvi8hv,,0.2,0.2
2023-03-24 21:47:54.630719,pod-thumbnailer-ypq5s0mi,,0.2,0.2
2023-03-24 21:47:57.762566,pod-compression-wn2dxkjq,,0.2,0.2
2023-03-24 21:47:57.762566,pod-thumbnailer-lbb83nrt,,0.2,0.2
2023-03-24 21:47:57.762566,pod-thumbnailer-ypq5s0mi,,0.2,0.2
2023-03-24 21:47:45.27058,pod-thumbnailer-fyy30g7u,,0.2,0.2
2023-03-24 21:47:48.390015,pod-thumbnailer-fyy30g7u,,0.2,0.2
2023-03-24 21:47:51.51339,pod-thumbnailer-fyy30g7u,,0.2,0.2
2023-03-24 21:47:54.630719,pod-thumbnailer-fyy30g7u,,0.2,0.2
2023-03-24 21:47:57.762566,pod-compression-lca1qmun,,0.2,0.2
2023-03-24 21:50:41.589071,pod-compression-37984eql,,0.2,0.2
2023-03-24 21:50:41.589071,pod-dynamic-html-5yyp8fyi,,0.2,0.2
2023-03-24 21:50:41.589071,pod-dynamic-html-d725m69f,,0.24,0.24
2023-03-24 21:50:41.589071,pod-dynamic-html-lpf51noe,,0.347,0.347
2023-03-24 21:50:41.589071,pod-thumbnailer-fhf8kq9u,,0.2,0.2
2023-03-24 21:50:44.753729,pod-compression-37984eql,,0.2,0.2
2023-03-24 21:50:44.753729,pod-dynamic-html-5yyp8fyi,,0.235,0.235
2023-03-24 21:50:44.753729,pod-dynamic-html-d725m69f,,0.326,0.326
2023-03-24 21:50:44.753729,pod-dynamic-html-lpf51noe,,0.301,0.301
2023-03-24 21:50:44.753729,pod-thumbnailer-fhf8kq9u,,0.2,0.2
2023-03-24 21:50:47.87779,pod-compression-37984eql,,0.2,0.2
2023-03-24 21:50:47.87779,pod-dynamic-html-5yyp8fyi,,0.235,0.235
2023-03-24 21:50:47.87779,pod-dynamic-html-d725m69f,,0.326,0.326
2023-03-24 21:50:47.87779,pod-dynamic-html-lpf51noe,,0.301,0.301
2023-03-24 21:50:47.87779,pod-thumbnailer-fhf8kq9u,,0.2,0.2
2023-03-24 21:50:51.001166,pod-compression-37984eql,,0.2,0.2
2023-03-24 21:50:51.001166,pod-dynamic-html-5yyp8fyi,,0.232,0.232
2023-03-24 21:50:51.001166,pod-dynamic-html-d725m69f,,0.383,0.383
2023-03-24 21:50:51.001166,pod-dynamic-html-lpf51noe,,0.2,0.2
2023-03-24 21:50:51.001166,pod-thumbnailer-fhf8kq9u,,0.2,0.2
2023-03-24 21:50:54.124907,pod-compression-37984eql,,0.2,0.2
