timestamp,pod_name,container_name,cpu_actual,cpu_capped
2023-04-02 13:42:00.123604,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:03.226119,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:06.290786,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:09.356457,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:12.422237,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:15.487,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:18.576237,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:21.653321,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:24.729542,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:27.807018,pod-graph-bfs-ieyoh54e,,1,1
2023-04-02 13:42:27.807018,pod-graph-mst-2zicapy0,,1,1
2023-04-02 13:42:00.123604,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:03.226119,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:06.290786,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:09.356457,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:12.422237,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:15.487,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:18.576237,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:21.653321,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:24.729542,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:27.807018,pod-graph-mst-1244ols7,,1,1
2023-04-02 13:42:27.807018,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:27.807018,pod-graph-bfs-gb61anxn,,1,1
2023-04-02 13:42:27.807018,pod-graph-mst-fw6japz1,,1,1
2023-04-02 13:42:30.925016,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:34.053212,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:37.138343,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:40.22077,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:43.323041,pod-graph-bfs-dsckjdwg,,1,1
2023-04-02 13:42:46.424271,pod-graph-bfs-dsckjdwg,,1,1
